date,region,rainfall_mm
2023-11-24,Lampung,13.1
2023-11-25,Lampung,0.0
2023-11-26,Lampung,9.8
2023-11-27,Lampung,10.2
2023-11-28,Lampung,0.0
2023-11-29,Lampung,14.6
2023-11-30,Lampung,0.0
2023-12-01,Lampung,21.8
2023-12-02,Lampung,0.0
2023-12-03,Lampung,21.8
2023-12-04,Lampung,20.1
2023-12-05,Lampung,0.0
2023-12-06,Lampung,13.0
2023-12-07,Lampung,0.0
2023-12-08,Lampung,16.2
2023-12-09,Lampung,0.0
2023-12-10,Lampung,11.5
2023-12-11,Lampung,11.3
2023-12-12,Lampung,0.0
2023-12-13,Lampung,16.5
2023-12-14,Lampung,0.0
2023-12-15,Lampung,5.7
2023-12-16,Lampung,0.0
2023-12-17,Lampung,16.2
2023-12-18,Lampung,0.0
2023-12-19,Lampung,19.2
2023-12-20,Lampung,17.9
2023-12-21,Lampung,0.0
2023-12-22,Lampung,14.4
2023-12-23,Lampung,18.5
2023-12-24,Lampung,0.0
2023-12-25,Lampung,0.0
2023-12-26,Lampung,12.9
2023-12-27,Lampung,0.0
2023-12-28,Lampung,0.0
2023-12-29,Lampung,10.2
2023-12-30,Lampung,0.0
2023-12-31,Lampung,0.0
2024-01-01,Lampung,0.0
2024-01-02,Lampung,0.0
2024-01-03,Lampung,0.0
2024-01-04,Lampung,0.0
2024-01-05,Lampung,0.0
2024-01-06,Lampung,0.0
2024-01-07,Lampung,9.3
2024-01-08,Lampung,14.3
2024-01-09,Lampung,0.0
2024-01-10,Lampung,11.9
2024-01-11,Lampung,0.0
2024-01-12,Lampung,0.0
2024-01-13,Lampung,13.6
2024-01-14,Lampung,0.0
2024-01-15,Lampung,0.0
2024-01-16,Lampung,0.0
2024-01-17,Lampung,14.6
2024-01-18,Lampung,11.8
2024-01-19,Lampung,0.0
2024-01-20,Lampung,0.0
2024-01-21,Lampung,10.6
2024-01-22,Lampung,0.0
2024-01-23,Lampung,14.4
2024-01-24,Lampung,0.0
2024-01-25,Lampung,18.9
2024-01-26,Lampung,19.7
2024-01-27,Lampung,15.3
2024-01-28,Lampung,15.5
2024-01-29,Lampung,12.9
2024-01-30,Lampung,10.1
2024-01-31,Lampung,0.0
2024-02-01,Lampung,0.0
2024-02-02,Lampung,9.1
2024-02-03,Lampung,0.0
2024-02-04,Lampung,7.6
2024-02-05,Lampung,6.2
2024-02-06,Lampung,6.2
2024-02-07,Lampung,0.0
2024-02-08,Lampung,0.0
2024-02-09,Lampung,14.5
2024-02-10,Lampung,8.9
2024-02-11,Lampung,0.0
2024-02-12,Lampung,16.3
2024-02-13,Lampung,0.0
2024-02-14,Lampung,0.0
2024-02-15,Lampung,0.0
2024-02-16,Lampung,0.0
2024-02-17,Lampung,0.0
2024-02-18,Lampung,10.3
2024-02-19,Lampung,0.0
2024-02-20,Lampung,7.4
2024-02-21,Lampung,0.0
2024-02-22,Lampung,0.0
2024-02-23,Lampung,0.0
2024-02-24,Lampung,11.4
2024-02-25,Lampung,12.1
2024-02-26,Lampung,0.0
2024-02-27,Lampung,7.5
2024-02-28,Lampung,9.9
2024-02-29,Lampung,0.0
2024-03-01,Lampung,8.8
2024-03-02,Lampung,0.0
2024-03-03,Lampung,0.0
2024-03-04,Lampung,12.9
2024-03-05,Lampung,13.5
2024-03-06,Lampung,13.9
2024-03-07,Lampung,6.3
2024-03-08,Lampung,8.7
2024-03-09,Lampung,5.1
2024-03-10,Lampung,4.9
2024-03-11,Lampung,0.0
2024-03-12,Lampung,14.1
2024-03-13,Lampung,16.1
2024-03-14,Lampung,0.0
2024-03-15,Lampung,6.9
2024-03-16,Lampung,0.0
2024-03-17,Lampung,5.5
2024-03-18,Lampung,0.0
2024-03-19,Lampung,0.0
2024-03-20,Lampung,0.0
2024-03-21,Lampung,0.0
2024-03-22,Lampung,0.0
2024-03-23,Lampung,0.0
2024-03-24,Lampung,0.0
2024-03-25,Lampung,0.0
2024-03-26,Lampung,9.5
2024-03-27,Lampung,8.0
2024-03-28,Lampung,7.3
2024-03-29,Lampung,8.2
2024-03-30,Lampung,7.8
2024-03-31,Lampung,9.8
2024-04-01,Lampung,11.7
2024-04-02,Lampung,0.0
2024-04-03,Lampung,11.6
2024-04-04,Lampung,0.0
2024-04-05,Lampung,0.0
2024-04-06,Lampung,0.0
2024-04-07,Lampung,5.7
2024-04-08,Lampung,6.2
2024-04-09,Lampung,4.6
2024-04-10,Lampung,0.0
2024-04-11,Lampung,14.2
2024-04-12,Lampung,9.5
2024-04-13,Lampung,9.1
2024-04-14,Lampung,0.0
2024-04-15,Lampung,0.0
2024-04-16,Lampung,7.7
2024-04-17,Lampung,4.3
2024-04-18,Lampung,0.0
2024-04-19,Lampung,0.0
2024-04-20,Lampung,3.2
2024-04-21,Lampung,0.0
2024-04-22,Lampung,0.0
2024-04-23,Lampung,0.0
2024-04-24,Lampung,1.6
2024-04-25,Lampung,0.0
2024-04-26,Lampung,0.1
2024-04-27,Lampung,0.0
2024-04-28,Lampung,3.9
2024-04-29,Lampung,1.3
2024-04-30,Lampung,0.0
2024-05-01,Lampung,2.4
2024-05-02,Lampung,0.0
2024-05-03,Lampung,4.8
2024-05-04,Lampung,0.0
2024-05-05,Lampung,2.9
2024-05-06,Lampung,5.0
2024-05-07,Lampung,0.0
2024-05-08,Lampung,7.3
2024-05-09,Lampung,10.3
2024-05-10,Lampung,0.0
2024-05-11,Lampung,5.5
2024-05-12,Lampung,0.0
2024-05-13,Lampung,0.0
2024-05-14,Lampung,0.0
2024-05-15,Lampung,0.0
2024-05-16,Lampung,0.0
2024-05-17,Lampung,9.4
2024-05-18,Lampung,12.2
2024-05-19,Lampung,0.0
2024-05-20,Lampung,0.0
2024-05-21,Lampung,1.5
2024-05-22,Lampung,1.1
2024-05-23,Lampung,6.0
2024-05-24,Lampung,0.2
2024-05-25,Lampung,4.0
2024-05-26,Lampung,4.8
2024-05-27,Lampung,0.0
2024-05-28,Lampung,0.0
2024-05-29,Lampung,4.1
2024-05-30,Lampung,0.0
2024-05-31,Lampung,0.0
2024-06-01,Lampung,0.0
2024-06-02,Lampung,7.0
2024-06-03,Lampung,0.0
2024-06-04,Lampung,0.0
2024-06-05,Lampung,4.8
2024-06-06,Lampung,0.0
2024-06-07,Lampung,0.0
2024-06-08,Lampung,0.0
2024-06-09,Lampung,0.0
2024-06-10,Lampung,6.0
2024-06-11,Lampung,3.6
2024-06-12,Lampung,3.2
2024-06-13,Lampung,4.8
2024-06-14,Lampung,1.7
2024-06-15,Lampung,0.0
2024-06-16,Lampung,3.6
2024-06-17,Lampung,0.0
2024-06-18,Lampung,4.5
2024-06-19,Lampung,0.0
2024-06-20,Lampung,1.5
2024-06-21,Lampung,0.0
2024-06-22,Lampung,3.4
2024-06-23,Lampung,0.0
2024-06-24,Lampung,0.0
2024-06-25,Lampung,6.8
2024-06-26,Lampung,0.0
2024-06-27,Lampung,8.5
2024-06-28,Lampung,0.0
2024-06-29,Lampung,0.0
2024-06-30,Lampung,0.0
2024-07-01,Lampung,0.3
2024-07-02,Lampung,0.0
2024-07-03,Lampung,0.0
2024-07-04,Lampung,0.0
2024-07-05,Lampung,6.9
2024-07-06,Lampung,0.0
2024-07-07,Lampung,2.3
2024-07-08,Lampung,0.0
2024-07-09,Lampung,0.0
2024-07-10,Lampung,0.0
2024-07-11,Lampung,0.0
2024-07-12,Lampung,6.1
2024-07-13,Lampung,0.0
2024-07-14,Lampung,0.0
2024-07-15,Lampung,0.0
2024-07-16,Lampung,0.0
2024-07-17,Lampung,3.6
2024-07-18,Lampung,3.9
2024-07-19,Lampung,0.0
2024-07-20,Lampung,1.8
2024-07-21,Lampung,0.0
2024-07-22,Lampung,0.0
2024-07-23,Lampung,0.0
2024-07-24,Lampung,0.0
2024-07-25,Lampung,0.0
2024-07-26,Lampung,5.5
2024-07-27,Lampung,0.0
2024-07-28,Lampung,7.1
2024-07-29,Lampung,11.9
2024-07-30,Lampung,9.1
2024-07-31,Lampung,0.0
2024-08-01,Lampung,0.0
2024-08-02,Lampung,11.3
2024-08-03,Lampung,8.7
2024-08-04,Lampung,8.3
2024-08-05,Lampung,7.4
2024-08-06,Lampung,0.0
2024-08-07,Lampung,5.6
2024-08-08,Lampung,0.0
2024-08-09,Lampung,4.9
2024-08-10,Lampung,0.0
2024-08-11,Lampung,0.0
2024-08-12,Lampung,0.0
2024-08-13,Lampung,7.6
2024-08-14,Lampung,0.0
2024-08-15,Lampung,3.2
2024-08-16,Lampung,0.0
2024-08-17,Lampung,0.0
2024-08-18,Lampung,0.0
2024-08-19,Lampung,0.0
2024-08-20,Lampung,0.0
2024-08-21,Lampung,0.9
2024-08-22,Lampung,3.1
2024-08-23,Lampung,0.0
2024-08-24,Lampung,0.0
2024-08-25,Lampung,0.0
2024-08-26,Lampung,0.0
2024-08-27,Lampung,0.0
2024-08-28,Lampung,0.0
2024-08-29,Lampung,0.0
2024-08-30,Lampung,0.0
2024-08-31,Lampung,5.7
2024-09-01,Lampung,2.4
2024-09-02,Lampung,0.0
2024-09-03,Lampung,1.4
2024-09-04,Lampung,0.0
2024-09-05,Lampung,0.0
2024-09-06,Lampung,1.7
2024-09-07,Lampung,5.7
2024-09-08,Lampung,2.7
2024-09-09,Lampung,6.5
2024-09-10,Lampung,0.0
2024-09-11,Lampung,9.1
2024-09-12,Lampung,0.0
2024-09-13,Lampung,0.0
2024-09-14,Lampung,0.0
2024-09-15,Lampung,6.5
2024-09-16,Lampung,0.0
2024-09-17,Lampung,8.2
2024-09-18,Lampung,0.0
2024-09-19,Lampung,7.4
2024-09-20,Lampung,0.0
2024-09-21,Lampung,2.9
2024-09-22,Lampung,0.0
2024-09-23,Lampung,2.2
2024-09-24,Lampung,5.9
2024-09-25,Lampung,13.1
2024-09-26,Lampung,14.9
2024-09-27,Lampung,0.0
2024-09-28,Lampung,10.0
2024-09-29,Lampung,12.6
2024-09-30,Lampung,0.0
2024-10-01,Lampung,9.6
2024-10-02,Lampung,8.9
2024-10-03,Lampung,7.1
2024-10-04,Lampung,0.0
2024-10-05,Lampung,8.1
2024-10-06,Lampung,11.9
2024-10-07,Lampung,0.0
2024-10-08,Lampung,12.2
2024-10-09,Lampung,9.2
2024-10-10,Lampung,0.0
2024-10-11,Lampung,9.8
2024-10-12,Lampung,0.0
2024-10-13,Lampung,6.1
2024-10-14,Lampung,0.0
2024-10-15,Lampung,5.4
2024-10-16,Lampung,7.0
2024-10-17,Lampung,0.0
2024-10-18,Lampung,11.8
2024-10-19,Lampung,0.0
2024-10-20,Lampung,0.0
2024-10-21,Lampung,13.4
2024-10-22,Lampung,9.4
2024-10-23,Lampung,0.0
2024-10-24,Lampung,6.7
2024-10-25,Lampung,5.9
2024-10-26,Lampung,0.0
2024-10-27,Lampung,8.2
2024-10-28,Lampung,0.0
2024-10-29,Lampung,3.1
2024-10-30,Lampung,0.0
2024-10-31,Lampung,0.0
2024-11-01,Lampung,6.7
2024-11-02,Lampung,5.2
2024-11-03,Lampung,0.0
2024-11-04,Lampung,6.4
2024-11-05,Lampung,0.0
2024-11-06,Lampung,2.7
2024-11-07,Lampung,7.0
2024-11-08,Lampung,1.5
2024-11-09,Lampung,0.0
2024-11-10,Lampung,11.7
2024-11-11,Lampung,0.0
2024-11-12,Lampung,8.4
2024-11-13,Lampung,11.8
2024-11-14,Lampung,0.0
2024-11-15,Lampung,0.0
2024-11-16,Lampung,10.6
2024-11-17,Lampung,13.2
2024-11-18,Lampung,0.0
2024-11-19,Lampung,0.0
2024-11-20,Lampung,10.1
2024-11-21,Lampung,0.0
2024-11-22,Lampung,13.8
2024-11-23,Lampung,13.0
2024-11-24,Lampung,12.9
2024-11-25,Lampung,11.1
2024-11-26,Lampung,11.5
2024-11-27,Lampung,0.0
2024-11-28,Lampung,12.8
2024-11-29,Lampung,0.0
2024-11-30,Lampung,9.8
2024-12-01,Lampung,0.0
2024-12-02,Lampung,0.0
2024-12-03,Lampung,0.0
2024-12-04,Lampung,0.0
2024-12-05,Lampung,12.0
2024-12-06,Lampung,0.0
2024-12-07,Lampung,0.0
2024-12-08,Lampung,2.5
2024-12-09,Lampung,5.4
2024-12-10,Lampung,0.0
2024-12-11,Lampung,17.1
2024-12-12,Lampung,14.0
2024-12-13,Lampung,0.0
2024-12-14,Lampung,0.0
2024-12-15,Lampung,13.8
2024-12-16,Lampung,0.0
2024-12-17,Lampung,0.0
2024-12-18,Lampung,14.3
2024-12-19,Lampung,14.6
2024-12-20,Lampung,0.0
2024-12-21,Lampung,0.0
2024-12-22,Lampung,0.0
2024-12-23,Lampung,0.0
2024-12-24,Lampung,0.0
2024-12-25,Lampung,17.6
2024-12-26,Lampung,20.0
2024-12-27,Lampung,18.8
2024-12-28,Lampung,11.2
2024-12-29,Lampung,0.0
2024-12-30,Lampung,0.0
2024-12-31,Lampung,15.4
2025-01-01,Lampung,0.0
2025-01-02,Lampung,0.0
2025-01-03,Lampung,18.4
2025-01-04,Lampung,0.0
2025-01-05,Lampung,0.0
2025-01-06,Lampung,15.4
2025-01-07,Lampung,0.0
2025-01-08,Lampung,19.9
2025-01-09,Lampung,0.0
2025-01-10,Lampung,0.0
2025-01-11,Lampung,21.2
2025-01-12,Lampung,0.0
2025-01-13,Lampung,0.0
2025-01-14,Lampung,16.4
2025-01-15,Lampung,0.0
2025-01-16,Lampung,12.5
2025-01-17,Lampung,0.0
2025-01-18,Lampung,0.0
2025-01-19,Lampung,3.9
2025-01-20,Lampung,5.5
2025-01-21,Lampung,7.3
2025-01-22,Lampung,0.0
2025-01-23,Lampung,17.5
2025-01-24,Lampung,17.2
2025-01-25,Lampung,0.0
2025-01-26,Lampung,14.7
2025-01-27,Lampung,12.2
2025-01-28,Lampung,0.0
2025-01-29,Lampung,0.0
2025-01-30,Lampung,11.4
2025-01-31,Lampung,0.0
2025-02-01,Lampung,11.4
2025-02-02,Lampung,0.0
2025-02-03,Lampung,13.1
2025-02-04,Lampung,0.0
2025-02-05,Lampung,0.0
2025-02-06,Lampung,11.3
2025-02-07,Lampung,13.4
2025-02-08,Lampung,14.0
2025-02-09,Lampung,10.8
2025-02-10,Lampung,14.9
2025-02-11,Lampung,13.1
2025-02-12,Lampung,0.0
2025-02-13,Lampung,0.0
2025-02-14,Lampung,10.5
2025-02-15,Lampung,0.0
2025-02-16,Lampung,6.4
2025-02-17,Lampung,12.0
2025-02-18,Lampung,0.0
2025-02-19,Lampung,13.2
2025-02-20,Lampung,0.0
2025-02-21,Lampung,0.0
2025-02-22,Lampung,7.7
2025-02-23,Lampung,11.0
2025-02-24,Lampung,15.2
2025-02-25,Lampung,0.0
2025-02-26,Lampung,10.0
2025-02-27,Lampung,7.7
2025-02-28,Lampung,0.0
2025-03-01,Lampung,0.0
2025-03-02,Lampung,18.0
2025-03-03,Lampung,0.0
2025-03-04,Lampung,12.2
2025-03-05,Lampung,13.2
2025-03-06,Lampung,0.0
2025-03-07,Lampung,0.0
2025-03-08,Lampung,14.0
2025-03-09,Lampung,0.0
2025-03-10,Lampung,0.0
2025-03-11,Lampung,0.0
2025-03-12,Lampung,1.5
2025-03-13,Lampung,0.0
2025-03-14,Lampung,0.0
2025-03-15,Lampung,0.0
2025-03-16,Lampung,6.6
2025-03-17,Lampung,7.2
2025-03-18,Lampung,0.0
2025-03-19,Lampung,0.0
2025-03-20,Lampung,8.4
2025-03-21,Lampung,11.8
2025-03-22,Lampung,9.4
2025-03-23,Lampung,9.9
2025-03-24,Lampung,0.0
2025-03-25,Lampung,7.5
2025-03-26,Lampung,0.0
2025-03-27,Lampung,8.2
2025-03-28,Lampung,0.0
2025-03-29,Lampung,0.0
2025-03-30,Lampung,8.9
2025-03-31,Lampung,5.7
2025-04-01,Lampung,8.3
2025-04-02,Lampung,5.7
2025-04-03,Lampung,0.0
2025-04-04,Lampung,0.0
2025-04-05,Lampung,0.0
2025-04-06,Lampung,0.0
2025-04-07,Lampung,0.0
2025-04-08,Lampung,0.0
2025-04-09,Lampung,0.0
2025-04-10,Lampung,10.7
2025-04-11,Lampung,0.0
2025-04-12,Lampung,5.7
2025-04-13,Lampung,8.5
2025-04-14,Lampung,0.0
2025-04-15,Lampung,0.0
2025-04-16,Lampung,0.0
2025-04-17,Lampung,8.9
2025-04-18,Lampung,7.8
2025-04-19,Lampung,0.0
2025-04-20,Lampung,0.0
2025-04-21,Lampung,8.3
2025-04-22,Lampung,8.9
2025-04-23,Lampung,10.5
2025-04-24,Lampung,0.0
2025-04-25,Lampung,0.0
2025-04-26,Lampung,0.0
2025-04-27,Lampung,9.1
2025-04-28,Lampung,0.0
2025-04-29,Lampung,0.0
2025-04-30,Lampung,4.5
2025-05-01,Lampung,4.6
2025-05-02,Lampung,0.0
2025-05-03,Lampung,4.7
2025-05-04,Lampung,0.4
2025-05-05,Lampung,2.6
2025-05-06,Lampung,0.0
2025-05-07,Lampung,4.1
2025-05-08,Lampung,5.8
2025-05-09,Lampung,2.8
2025-05-10,Lampung,8.5
2025-05-11,Lampung,0.0
2025-05-12,Lampung,10.7
2025-05-13,Lampung,9.6
2025-05-14,Lampung,0.0
2025-05-15,Lampung,11.3
2025-05-16,Lampung,3.0
2025-05-17,Lampung,3.7
2025-05-18,Lampung,0.0
2025-05-19,Lampung,0.0
2025-05-20,Lampung,4.6
2025-05-21,Lampung,0.0
2025-05-22,Lampung,8.4
2025-05-23,Lampung,3.2
2025-05-24,Lampung,3.1
2025-05-25,Lampung,3.9
2025-05-26,Lampung,2.1
2025-05-27,Lampung,7.2
2025-05-28,Lampung,0.0
2025-05-29,Lampung,8.6
2025-05-30,Lampung,9.4
2025-05-31,Lampung,8.6
2022-06-01,Sumsel,0.0
2022-06-02,Sumsel,5.6
2022-06-03,Sumsel,6.2
2022-06-04,Sumsel,8.3
2022-06-05,Sumsel,0.0
2022-06-06,Sumsel,0.0
2022-06-07,Sumsel,0.0
2022-06-08,Sumsel,7.4
2022-06-09,Sumsel,0.0
2022-06-10,Sumsel,0.0
2022-06-11,Sumsel,0.0
2022-06-12,Sumsel,7.4
2022-06-13,Sumsel,6.8
2022-06-14,Sumsel,0.0
2022-06-15,Sumsel,4.7
2022-06-16,Sumsel,9.1
2022-06-17,Sumsel,7.8
2022-06-18,Sumsel,0.0
2022-06-19,Sumsel,0.0
2022-06-20,Sumsel,0.0
2022-06-21,Sumsel,0.0
2022-06-22,Sumsel,0.0
2022-06-23,Sumsel,0.0
2022-06-24,Sumsel,4.2
2022-06-25,Sumsel,0.0
2022-06-26,Sumsel,0.3
2022-06-27,Sumsel,0.0
2022-06-28,Sumsel,6.1
2022-06-29,Sumsel,0.0
2022-06-30,Sumsel,0.0
2022-07-01,Sumsel,5.9
2022-07-02,Sumsel,5.3
2022-07-03,Sumsel,5.8
2022-07-04,Sumsel,0.6
2022-07-05,Sumsel,0.0
2022-07-06,Sumsel,0.9
2022-07-07,Sumsel,2.3
2022-07-08,Sumsel,3.6
2022-07-09,Sumsel,1.9
2022-07-10,Sumsel,0.0
2022-07-11,Sumsel,0.2
2022-07-12,Sumsel,6.6
2022-07-13,Sumsel,1.4
2022-07-14,Sumsel,0.0
2022-07-15,Sumsel,0.0
2022-07-16,Sumsel,0.0
2022-07-17,Sumsel,0.0
2022-07-18,Sumsel,0.4
2022-07-19,Sumsel,0.0
2022-07-20,Sumsel,0.0
2022-07-21,Sumsel,0.4
2022-07-22,Sumsel,4.3
2022-07-23,Sumsel,0.0
2022-07-24,Sumsel,0.0
2022-07-25,Sumsel,0.2
2022-07-26,Sumsel,0.6
2022-07-27,Sumsel,6.0
2022-07-28,Sumsel,2.1
2022-07-29,Sumsel,4.5
2022-07-30,Sumsel,0.0
2022-07-31,Sumsel,0.0
2022-08-01,Sumsel,0.0
2022-08-02,Sumsel,2.5
2022-08-03,Sumsel,0.0
2022-08-04,Sumsel,0.0
2022-08-05,Sumsel,1.7
2022-08-06,Sumsel,1.5
2022-08-07,Sumsel,0.0
2022-08-08,Sumsel,5.0
2022-08-09,Sumsel,4.3
2022-08-10,Sumsel,6.7
2022-08-11,Sumsel,9.8
2022-08-12,Sumsel,0.0
2022-08-13,Sumsel,0.0
2022-08-14,Sumsel,10.7
2022-08-15,Sumsel,5.1
2022-08-16,Sumsel,0.0
2022-08-17,Sumsel,6.2
2022-08-18,Sumsel,0.0
2022-08-19,Sumsel,3.3
2022-08-20,Sumsel,4.7
2022-08-21,Sumsel,0.0
2022-08-22,Sumsel,0.0
2022-08-23,Sumsel,4.1
2022-08-24,Sumsel,4.5
2022-08-25,Sumsel,0.0
2022-08-26,Sumsel,3.3
2022-08-27,Sumsel,0.0
2022-08-28,Sumsel,3.2
2022-08-29,Sumsel,9.5
2022-08-30,Sumsel,7.5
2022-08-31,Sumsel,0.0
2022-09-01,Sumsel,0.0
2022-09-02,Sumsel,0.0
2022-09-03,Sumsel,0.0
2022-09-04,Sumsel,9.9
2022-09-05,Sumsel,9.5
2022-09-06,Sumsel,7.9
2022-09-07,Sumsel,5.2
2022-09-08,Sumsel,0.0
2022-09-09,Sumsel,5.3
2022-09-10,Sumsel,4.7
2022-09-11,Sumsel,0.0
2022-09-12,Sumsel,0.0
2022-09-13,Sumsel,0.0
2022-09-14,Sumsel,13.0
2022-09-15,Sumsel,0.0
2022-09-16,Sumsel,7.4
2022-09-17,Sumsel,10.5
2022-09-18,Sumsel,9.5
2022-09-19,Sumsel,0.0
2022-09-20,Sumsel,0.0
2022-09-21,Sumsel,3.3
2022-09-22,Sumsel,1.3
2022-09-23,Sumsel,4.7
2022-09-24,Sumsel,2.6
2022-09-25,Sumsel,8.8
2022-09-26,Sumsel,0.0
2022-09-27,Sumsel,0.0
2022-09-28,Sumsel,8.1
2022-09-29,Sumsel,0.0
2022-09-30,Sumsel,13.0
2022-10-01,Sumsel,0.0
2022-10-02,Sumsel,0.0
2022-10-03,Sumsel,0.0
2022-10-04,Sumsel,0.0
2022-10-05,Sumsel,12.4
2022-10-06,Sumsel,15.6
2022-10-07,Sumsel,0.0
2022-10-08,Sumsel,0.0
2022-10-09,Sumsel,18.4
2022-10-10,Sumsel,14.9
2022-10-11,Sumsel,0.0
2022-10-12,Sumsel,8.0
2022-10-13,Sumsel,0.0
2022-10-14,Sumsel,0.0
2022-10-15,Sumsel,2.8
2022-10-16,Sumsel,5.5
2022-10-17,Sumsel,3.6
2022-10-18,Sumsel,0.0
2022-10-19,Sumsel,7.4
2022-10-20,Sumsel,0.0
2022-10-21,Sumsel,0.0
2022-10-22,Sumsel,9.7
2022-10-23,Sumsel,0.0
2022-10-24,Sumsel,0.0
2022-10-25,Sumsel,0.0
2022-10-26,Sumsel,0.0
2022-10-27,Sumsel,0.0
2022-10-28,Sumsel,0.0
2022-10-29,Sumsel,0.0
2022-10-30,Sumsel,0.0
2022-10-31,Sumsel,0.0
2022-11-01,Sumsel,11.0
2022-11-02,Sumsel,0.0
2022-11-03,Sumsel,0.0
2022-11-04,Sumsel,8.6
2022-11-05,Sumsel,0.0
2022-11-06,Sumsel,0.0
2022-11-07,Sumsel,7.8
2022-11-08,Sumsel,9.8
2022-11-09,Sumsel,8.9
2022-11-10,Sumsel,0.0
2022-11-11,Sumsel,0.0
2022-11-12,Sumsel,14.2
2022-11-13,Sumsel,14.8
2022-11-14,Sumsel,13.4
2022-11-15,Sumsel,9.8
2022-11-16,Sumsel,0.0
2022-11-17,Sumsel,15.7
2022-11-18,Sumsel,0.0
2022-11-19,Sumsel,0.0
2022-11-20,Sumsel,18.8
2022-11-21,Sumsel,16.7
2022-11-22,Sumsel,16.5
2022-11-23,Sumsel,15.3
2022-11-24,Sumsel,0.0
2022-11-25,Sumsel,9.6
2022-11-26,Sumsel,0.0
2022-11-27,Sumsel,0.0
2022-11-28,Sumsel,12.2
2022-11-29,Sumsel,10.5
2022-11-30,Sumsel,0.0
2022-12-01,Sumsel,17.9
2022-12-02,Sumsel,14.1
2022-12-03,Sumsel,18.1
2022-12-04,Sumsel,0.0
2022-12-05,Sumsel,0.0
2022-12-06,Sumsel,13.9
2022-12-07,Sumsel,7.8
2022-12-08,Sumsel,4.7
2022-12-09,Sumsel,0.0
2022-12-10,Sumsel,13.3
2022-12-11,Sumsel,15.1
2022-12-12,Sumsel,11.6
2022-12-13,Sumsel,0.0
2022-12-14,Sumsel,0.0
2022-12-15,Sumsel,16.3
2022-12-16,Sumsel,0.0
2022-12-17,Sumsel,0.0
2022-12-18,Sumsel,19.4
2022-12-19,Sumsel,0.0
2022-12-20,Sumsel,0.0
2022-12-21,Sumsel,13.6
2022-12-22,Sumsel,13.9
2022-12-23,Sumsel,13.5
2022-12-24,Sumsel,16.0
2022-12-25,Sumsel,0.0
2022-12-26,Sumsel,11.3
2022-12-27,Sumsel,0.0
2022-12-28,Sumsel,14.3
2022-12-29,Sumsel,15.2
2022-12-30,Sumsel,0.0
2022-12-31,Sumsel,0.0
2023-01-01,Sumsel,10.8
2023-01-02,Sumsel,10.4
2023-01-03,Sumsel,0.0
2023-01-04,Sumsel,0.0
2023-01-05,Sumsel,10.7
2023-01-06,Sumsel,0.0
2023-01-07,Sumsel,12.3
2023-01-08,Sumsel,11.4
2023-01-09,Sumsel,0.0
2023-01-10,Sumsel,17.0
2023-01-11,Sumsel,11.8
2023-01-12,Sumsel,13.7
2023-01-13,Sumsel,15.2
2023-01-14,Sumsel,0.0
2023-01-15,Sumsel,17.7
2023-01-16,Sumsel,0.0
2023-01-17,Sumsel,18.3
2023-01-18,Sumsel,0.0
2023-01-19,Sumsel,13.9
2023-01-20,Sumsel,18.6
2023-01-21,Sumsel,15.3
2023-01-22,Sumsel,0.0
2023-01-23,Sumsel,16.2
2023-01-24,Sumsel,18.9
2023-01-25,Sumsel,0.0
2023-01-26,Sumsel,21.5
2023-01-27,Sumsel,19.5
2023-01-28,Sumsel,13.2
2023-01-29,Sumsel,15.8
2023-01-30,Sumsel,14.3
2023-01-31,Sumsel,0.0
2023-02-01,Sumsel,17.0
2023-02-02,Sumsel,9.0
2023-02-03,Sumsel,9.6
2023-02-04,Sumsel,0.0
2023-02-05,Sumsel,9.9
2023-02-06,Sumsel,9.6
2023-02-07,Sumsel,0.0
2023-02-08,Sumsel,13.6
2023-02-09,Sumsel,0.0
2023-02-10,Sumsel,0.0
2023-02-11,Sumsel,13.6
2023-02-12,Sumsel,11.2
2023-02-13,Sumsel,0.0
2023-02-14,Sumsel,0.0
2023-02-15,Sumsel,21.4
2023-02-16,Sumsel,22.6
2023-02-17,Sumsel,0.0
2023-02-18,Sumsel,0.0
2023-02-19,Sumsel,12.0
2023-02-20,Sumsel,13.3
2023-02-21,Sumsel,4.3
2023-02-22,Sumsel,6.9
2023-02-23,Sumsel,0.0
2023-02-24,Sumsel,0.0
2023-02-25,Sumsel,0.0
2023-02-26,Sumsel,0.0
2023-02-27,Sumsel,0.0
2023-02-28,Sumsel,0.0
2023-03-01,Sumsel,0.0
2023-03-02,Sumsel,17.7
2023-03-03,Sumsel,0.0
2023-03-04,Sumsel,0.0
2023-03-05,Sumsel,0.0
2023-03-06,Sumsel,11.0
2023-03-07,Sumsel,0.0
2023-03-08,Sumsel,0.0
2023-03-09,Sumsel,12.6
2023-03-10,Sumsel,0.0
2023-03-11,Sumsel,10.6
2023-03-12,Sumsel,0.0
2023-03-13,Sumsel,0.0
2023-03-14,Sumsel,0.0
2023-03-15,Sumsel,10.5
2023-03-16,Sumsel,0.0
2023-03-17,Sumsel,13.2
2023-03-18,Sumsel,0.0
2023-03-19,Sumsel,15.1
2023-03-20,Sumsel,9.9
2023-03-21,Sumsel,15.5
2023-03-22,Sumsel,0.0
2023-03-23,Sumsel,12.6
2023-03-24,Sumsel,10.2
2023-03-25,Sumsel,6.8
2023-03-26,Sumsel,10.7
2023-03-27,Sumsel,17.0
