date,sea_area,wind_speed_knots,wave_height_m
17/08/2022,Selat Sunda,14.4,1.47
18/08/2022,Selat Sunda,13.1,1.76
19/08/2022,Selat Sunda,12.2,2.04
20/08/2022,Selat Sunda,11.0,2.52
21/08/2022,Selat Sunda,12.9,1.82
22/08/2022,Selat Sunda,11.9,2.06
23/08/2022,Selat Sunda,11.6,1.82
24/08/2022,Selat Sunda,13.0,1.31
25/08/2022,Selat Sunda,13.8,1.28
26/08/2022,Selat Sunda,13.9,1.18
27/08/2022,Selat Sunda,14.4,1.84
28/08/2022,Selat Sunda,13.0,1.66
29/08/2022,Selat Sunda,15.0,1.86
30/08/2022,Selat Sunda,13.2,1.49
31/08/2022,Selat Sunda,14.6,1.25
01/09/2022,Selat Sunda,11.6,0.95
02/09/2022,Selat Sunda,12.4,1.45
03/09/2022,Selat Sunda,15.0,1.46
04/09/2022,Selat Sunda,16.8,1.41
05/09/2022,Selat Sunda,14.3,0.91
06/09/2022,Selat Sunda,14.5,0.98
07/09/2022,Selat Sunda,15.9,0.8
08/09/2022,Selat Sunda,14.7,0.77
09/09/2022,Selat Sunda,12.7,0.37
10/09/2022,Selat Sunda,11.2,0.82
11/09/2022,Selat Sunda,13.5,1.56
12/09/2022,Selat Sunda,17.0,1.51
13/09/2022,Selat Sunda,19.5,1.46
14/09/2022,Selat Sunda,18.9,2.33
15/09/2022,Selat Sunda,18.1,1.89
16/09/2022,Selat Sunda,15.2,1.43
17/09/2022,Selat Sunda,13.2,1.0
18/09/2022,Selat Sunda,15.0,0.86
19/09/2022,Selat Sunda,15.2,1.23
20/09/2022,Selat Sunda,14.2,1.1
21/09/2022,Selat Sunda,11.5,1.06
22/09/2022,Selat Sunda,16.7,1.06
23/09/2022,Selat Sunda,15.9,1.01
24/09/2022,Selat Sunda,15.1,1.66
25/09/2022,Selat Sunda,16.4,2.02
26/09/2022,Selat Sunda,16.3,1.78
27/09/2022,Selat Sunda,14.3,1.58
28/09/2022,Selat Sunda,16.3,1.85
29/09/2022,Selat Sunda,9.8,2.21
30/09/2022,Selat Sunda,12.1,1.84
01/10/2022,Selat Sunda,14.5,1.56
02/10/2022,Selat Sunda,18.0,1.72
03/10/2022,Selat Sunda,17.5,1.18
04/10/2022,Selat Sunda,14.3,1.62
05/10/2022,Selat Sunda,13.9,1.89
06/10/2022,Selat Sunda,16.2,1.96
07/10/2022,Selat Sunda,17.0,2.07
08/10/2022,Selat Sunda,18.7,2.36
09/10/2022,Selat Sunda,19.2,1.79
10/10/2022,Selat Sunda,18.8,2.27
11/10/2022,Selat Sunda,19.3,2.49
12/10/2022,Selat Sunda,19.8,1.93
13/10/2022,Selat Sunda,17.2,1.71
14/10/2022,Selat Sunda,18.6,2.41
15/10/2022,Selat Sunda,16.8,1.86
16/10/2022,Selat Sunda,18.9,2.24
17/10/2022,Selat Sunda,14.2,1.97
18/10/2022,Selat Sunda,13.6,2.43
19/10/2022,Selat Sunda,15.9,2.66
20/10/2022,Selat Sunda,17.2,2.7
21/10/2022,Selat Sunda,16.1,2.87
22/10/2022,Selat Sunda,19.9,2.47
23/10/2022,Selat Sunda,20.9,2.71
24/10/2022,Selat Sunda,22.9,2.42
25/10/2022,Selat Sunda,23.4,1.92
26/10/2022,Selat Sunda,23.6,1.93
27/10/2022,Selat Sunda,22.9,2.25
28/10/2022,Selat Sunda,19.2,2.38
29/10/2022,Selat Sunda,19.0,2.87
30/10/2022,Selat Sunda,19.2,3.36
31/10/2022,Selat Sunda,21.5,3.09
01/11/2022,Selat Sunda,23.5,2.64
02/11/2022,Selat Sunda,19.3,2.19
03/11/2022,Selat Sunda,20.6,2.61
04/11/2022,Selat Sunda,21.1,2.36
05/11/2022,Selat Sunda,21.4,2.04
06/11/2022,Selat Sunda,21.1,1.78
07/11/2022,Selat Sunda,19.1,2.01
08/11/2022,Selat Sunda,20.9,1.75
09/11/2022,Selat Sunda,17.8,1.42
10/11/2022,Selat Sunda,18.0,1.47
11/11/2022,Selat Sunda,19.1,0.89
12/11/2022,Selat Sunda,15.3,1.48
13/11/2022,Selat Sunda,21.5,1.81
14/11/2022,Selat Sunda,16.6,2.6
15/11/2022,Selat Sunda,18.1,2.81
16/11/2022,Selat Sunda,18.8,2.79
17/11/2022,Selat Sunda,21.7,2.92
18/11/2022,Selat Sunda,23.5,2.64
19/11/2022,Selat Sunda,19.1,1.87
20/11/2022,Selat Sunda,19.3,1.5
21/11/2022,Selat Sunda,20.4,1.9
22/11/2022,Selat Sunda,22.8,2.08
23/11/2022,Selat Sunda,19.6,2.48
24/11/2022,Selat Sunda,20.7,2.54
25/11/2022,Selat Sunda,22.0,2.91
26/11/2022,Selat Sunda,21.3,2.29
27/11/2022,Selat Sunda,21.4,2.99
28/11/2022,Selat Sunda,20.6,2.83
29/11/2022,Selat Sunda,18.9,2.81
30/11/2022,Selat Sunda,17.5,3.25
01/12/2022,Selat Sunda,17.8,2.81
02/12/2022,Selat Sunda,15.5,2.31
03/12/2022,Selat Sunda,15.3,2.05
04/12/2022,Selat Sunda,17.4,2.45
05/12/2022,Selat Sunda,15.8,2.25
06/12/2022,Selat Sunda,16.1,3.18
07/12/2022,Selat Sunda,20.0,4.11
08/12/2022,Selat Sunda,19.1,3.33
09/12/2022,Selat Sunda,18.7,3.2
10/12/2022,Selat Sunda,18.5,3.12
11/12/2022,Selat Sunda,18.4,2.89
12/12/2022,Selat Sunda,19.8,3.0
13/12/2022,Selat Sunda,18.0,2.87
14/12/2022,Selat Sunda,20.3,2.2
15/12/2022,Selat Sunda,20.9,3.13
16/12/2022,Selat Sunda,21.1,2.15
17/12/2022,Selat Sunda,20.8,2.49
18/12/2022,Selat Sunda,23.5,2.34
19/12/2022,Selat Sunda,23.7,2.72
20/12/2022,Selat Sunda,23.8,2.33
21/12/2022,Selat Sunda,21.6,2.51
22/12/2022,Selat Sunda,23.6,2.07
23/12/2022,Selat Sunda,26.6,2.17
24/12/2022,Selat Sunda,24.0,2.34
25/12/2022,Selat Sunda,20.8,2.59
26/12/2022,Selat Sunda,23.1,2.39
27/12/2022,Selat Sunda,22.7,2.36
28/12/2022,Selat Sunda,22.8,2.36
29/12/2022,Selat Sunda,22.9,2.38
30/12/2022,Selat Sunda,25.6,2.42
31/12/2022,Selat Sunda,26.8,2.74
01/01/2023,Selat Sunda,31.5,2.76
02/01/2023,Selat Sunda,28.5,3.14
03/01/2023,Selat Sunda,28.7,3.26
04/01/2023,Selat Sunda,26.3,3.3
05/01/2023,Selat Sunda,24.4,3.68
06/01/2023,Selat Sunda,24.5,2.78
07/01/2023,Selat Sunda,22.8,3.4
08/01/2023,Selat Sunda,22.4,3.02
09/01/2023,Selat Sunda,25.2,2.22
10/01/2023,Selat Sunda,21.5,2.8
11/01/2023,Selat Sunda,22.6,3.16
12/01/2023,Selat Sunda,20.9,2.99
13/01/2023,Selat Sunda,23.4,2.8
14/01/2023,Selat Sunda,20.3,2.24
15/01/2023,Selat Sunda,15.6,1.85
16/01/2023,Selat Sunda,14.5,2.14
17/01/2023,Selat Sunda,13.5,2.88
18/01/2023,Selat Sunda,14.4,2.86
19/01/2023,Selat Sunda,13.6,2.95
20/01/2023,Selat Sunda,16.3,2.57
21/01/2023,Selat Sunda,15.1,2.56
22/01/2023,Selat Sunda,17.3,2.49
23/01/2023,Selat Sunda,16.6,2.58
24/01/2023,Selat Sunda,20.2,2.36
25/01/2023,Selat Sunda,19.9,2.22
26/01/2023,Selat Sunda,18.7,1.97
27/01/2023,Selat Sunda,19.6,2.59
28/01/2023,Selat Sunda,16.3,2.56
29/01/2023,Selat Sunda,18.3,2.75
30/01/2023,Selat Sunda,17.3,2.59
31/01/2023,Selat Sunda,17.9,3.17
01/02/2023,Selat Sunda,18.7,3.32
02/02/2023,Selat Sunda,20.7,3.24
03/02/2023,Selat Sunda,20.1,3.81
04/02/2023,Selat Sunda,19.2,3.63
05/02/2023,Selat Sunda,17.7,3.69
06/02/2023,Selat Sunda,20.0,3.55
07/02/2023,Selat Sunda,18.4,3.36
08/02/2023,Selat Sunda,14.6,3.65
09/02/2023,Selat Sunda,19.8,3.22
10/02/2023,Selat Sunda,18.2,3.01
11/02/2023,Selat Sunda,17.8,3.21
12/02/2023,Selat Sunda,19.5,2.99
13/02/2023,Selat Sunda,20.1,2.73
14/02/2023,Selat Sunda,20.1,2.24
15/02/2023,Selat Sunda,20.2,2.37
16/02/2023,Selat Sunda,19.4,2.49
17/02/2023,Selat Sunda,17.1,3.51
18/02/2023,Selat Sunda,22.1,2.8
19/02/2023,Selat Sunda,24.4,2.92
20/02/2023,Selat Sunda,22.7,2.44
21/02/2023,Selat Sunda,21.2,2.65
22/02/2023,Selat Sunda,20.7,2.35
23/02/2023,Selat Sunda,17.7,2.6
24/02/2023,Selat Sunda,22.1,2.4
25/02/2023,Selat Sunda,18.9,2.05
26/02/2023,Selat Sunda,21.3,2.63
27/02/2023,Selat Sunda,20.6,2.55
28/02/2023,Selat Sunda,14.6,2.63
01/03/2023,Selat Sunda,15.8,2.46
02/03/2023,Selat Sunda,18.7,2.59
03/03/2023,Selat Sunda,17.0,2.82
04/03/2023,Selat Sunda,17.9,2.09
05/03/2023,Selat Sunda,19.4,2.26
06/03/2023,Selat Sunda,18.5,1.76
07/03/2023,Selat Sunda,19.1,1.87
08/03/2023,Selat Sunda,15.4,1.94
09/03/2023,Selat Sunda,17.3,1.93
10/03/2023,Selat Sunda,13.0,2.01
11/03/2023,Selat Sunda,17.3,2.31
12/03/2023,Selat Sunda,14.6,2.47
13/03/2023,Selat Sunda,17.1,2.67
14/03/2023,Selat Sunda,13.2,2.19
15/03/2023,Selat Sunda,12.9,1.78
16/03/2023,Selat Sunda,16.9,1.45
17/03/2023,Selat Sunda,19.4,1.86
18/03/2023,Selat Sunda,16.8,2.42
19/03/2023,Selat Sunda,20.1,2.41
20/03/2023,Selat Sunda,17.8,1.75
21/03/2023,Selat Sunda,18.6,1.87
22/03/2023,Selat Sunda,18.7,1.7
23/03/2023,Selat Sunda,17.6,1.63
24/03/2023,Selat Sunda,19.8,1.86
25/03/2023,Selat Sunda,19.4,1.74
26/03/2023,Selat Sunda,22.0,1.62
27/03/2023,Selat Sunda,21.2,1.6
28/03/2023,Selat Sunda,22.5,2.35
29/03/2023,Selat Sunda,25.0,2.55
30/03/2023,Selat Sunda,23.1,2.83
31/03/2023,Selat Sunda,20.9,2.24
01/04/2023,Selat Sunda,22.0,1.8
02/04/2023,Selat Sunda,22.4,1.68
03/04/2023,Selat Sunda,21.2,2.27
04/04/2023,Selat Sunda,21.6,1.77
05/04/2023,Selat Sunda,19.3,1.47
06/04/2023,Selat Sunda,16.2,0.94
07/04/2023,Selat Sunda,18.8,1.14
08/04/2023,Selat Sunda,19.7,1.61
09/04/2023,Selat Sunda,18.2,1.94
10/04/2023,Selat Sunda,14.7,1.09
11/04/2023,Selat Sunda,18.2,0.86
12/04/2023,Selat Sunda,17.7,1.06
13/04/2023,Selat Sunda,16.9,1.56
14/04/2023,Selat Sunda,16.1,1.73
15/04/2023,Selat Sunda,17.9,1.41
16/04/2023,Selat Sunda,20.4,1.68
17/04/2023,Selat Sunda,20.1,2.06
18/04/2023,Selat Sunda,19.2,1.65
19/04/2023,Selat Sunda,18.4,1.55
20/04/2023,Selat Sunda,18.4,1.97
21/04/2023,Selat Sunda,18.9,2.35
22/04/2023,Selat Sunda,15.1,1.6
23/04/2023,Selat Sunda,18.1,1.51
24/04/2023,Selat Sunda,15.8,1.35
25/04/2023,Selat Sunda,15.1,1.48
26/04/2023,Selat Sunda,13.4,1.89
27/04/2023,Selat Sunda,14.1,1.41
28/04/2023,Selat Sunda,17.4,0.91
29/04/2023,Selat Sunda,17.6,0.91
30/04/2023,Selat Sunda,17.9,1.04
01/05/2023,Selat Sunda,14.7,0.68
02/05/2023,Selat Sunda,17.0,1.04
03/05/2023,Selat Sunda,19.0,1.15
04/05/2023,Selat Sunda,18.7,1.31
05/05/2023,Selat Sunda,15.6,0.99
06/05/2023,Selat Sunda,16.2,0.9
07/05/2023,Selat Sunda,17.6,0.91
08/05/2023,Selat Sunda,17.8,0.84
09/05/2023,Selat Sunda,18.7,0.72
10/05/2023,Selat Sunda,18.5,1.06
11/05/2023,Selat Sunda,19.8,1.45
12/05/2023,Selat Sunda,17.5,1.12
13/05/2023,Selat Sunda,17.8,0.75
14/05/2023,Selat Sunda,18.5,0.88
15/05/2023,Selat Sunda,18.4,1.27
16/05/2023,Selat Sunda,15.3,1.11
17/05/2023,Selat Sunda,10.7,1.04
18/05/2023,Selat Sunda,13.9,1.39
19/05/2023,Selat Sunda,19.3,1.24
20/05/2023,Selat Sunda,20.1,0.93
21/05/2023,Selat Sunda,20.0,1.13
22/05/2023,Selat Sunda,15.7,0.58
23/05/2023,Selat Sunda,17.4,0.64
24/05/2023,Selat Sunda,18.5,1.1
25/05/2023,Selat Sunda,17.2,1.47
26/05/2023,Selat Sunda,21.3,1.23
27/05/2023,Selat Sunda,16.7,1.32
28/05/2023,Selat Sunda,17.8,1.32
29/05/2023,Selat Sunda,16.2,1.36
30/05/2023,Selat Sunda,17.5,1.27
31/05/2023,Selat Sunda,19.9,1.1
01/06/2023,Selat Sunda,18.3,1.38
02/06/2023,Selat Sunda,14.0,1.05
03/06/2023,Selat Sunda,17.2,1.02
04/06/2023,Selat Sunda,14.1,1.21
05/06/2023,Selat Sunda,17.4,1.13
06/06/2023,Selat Sunda,14.9,1.95
07/06/2023,Selat Sunda,12.4,2.21
08/06/2023,Selat Sunda,12.7,1.82
09/06/2023,Selat Sunda,14.8,1.61
10/06/2023,Selat Sunda,14.5,1.57
11/06/2023,Selat Sunda,14.2,0.55
12/06/2023,Selat Sunda,17.7,0.56
13/06/2023,Selat Sunda,17.6,0.2
14/06/2023,Selat Sunda,18.3,0.41
15/06/2023,Selat Sunda,20.0,0.51
16/06/2023,Selat Sunda,18.2,1.32
17/06/2023,Selat Sunda,15.2,1.1
18/06/2023,Selat Sunda,14.6,0.88
19/06/2023,Selat Sunda,17.6,0.62
20/06/2023,Selat Sunda,18.7,1.37
21/06/2023,Selat Sunda,18.6,1.29
22/06/2023,Selat Sunda,20.0,1.75
23/06/2023,Selat Sunda,21.9,1.49
24/06/2023,Selat Sunda,19.2,0.85
25/06/2023,Selat Sunda,16.0,0.65
26/06/2023,Selat Sunda,15.7,1.14
27/06/2023,Selat Sunda,16.0,1.71
28/06/2023,Selat Sunda,13.1,1.89
29/06/2023,Selat Sunda,12.1,1.71
30/06/2023,Selat Sunda,11.8,1.58
01/07/2023,Selat Sunda,10.1,1.29
02/07/2023,Selat Sunda,9.5,1.38
03/07/2023,Selat Sunda,11.1,1.42
04/07/2023,Selat Sunda,10.7,0.88
05/07/2023,Selat Sunda,11.7,0.68
06/07/2023,Selat Sunda,10.2,0.72
07/07/2023,Selat Sunda,7.4,0.94
08/07/2023,Selat Sunda,11.2,1.46
09/07/2023,Selat Sunda,7.1,1.92
10/07/2023,Selat Sunda,6.7,1.92
11/07/2023,Selat Sunda,8.4,1.7
12/07/2023,Selat Sunda,10.3,1.57
13/07/2023,Selat Sunda,11.9,1.43
14/07/2023,Selat Sunda,10.5,1.93
15/07/2023,Selat Sunda,10.0,1.58
16/07/2023,Selat Sunda,12.9,1.47
17/07/2023,Selat Sunda,10.1,1.42
18/07/2023,Selat Sunda,11.1,1.7
19/07/2023,Selat Sunda,15.1,1.49
20/07/2023,Selat Sunda,12.9,1.51
21/07/2023,Selat Sunda,12.8,1.3
22/07/2023,Selat Sunda,12.9,1.92
23/07/2023,Selat Sunda,13.6,1.68
24/07/2023,Selat Sunda,11.5,1.4
25/07/2023,Selat Sunda,11.2,1.74
26/07/2023,Selat Sunda,11.3,0.96
27/07/2023,Selat Sunda,14.4,1.46
28/07/2023,Selat Sunda,16.5,0.89
29/07/2023,Selat Sunda,16.1,1.11
30/07/2023,Selat Sunda,15.0,1.47
31/07/2023,Selat Sunda,16.0,0.98
01/08/2023,Selat Sunda,20.9,1.23
02/08/2023,Selat Sunda,18.5,0.99
03/08/2023,Selat Sunda,20.1,1.01
04/08/2023,Selat Sunda,19.4,1.09
05/08/2023,Selat Sunda,17.2,0.91
06/08/2023,Selat Sunda,14.9,0.74
07/08/2023,Selat Sunda,14.3,0.74
08/08/2023,Selat Sunda,16.2,1.15
09/08/2023,Selat Sunda,14.3,0.96
10/08/2023,Selat Sunda,12.3,1.46
11/08/2023,Selat Sunda,13.2,2.35
12/08/2023,Selat Sunda,11.7,2.04
13/08/2023,Selat Sunda,10.5,2.1
14/08/2023,Selat Sunda,12.9,2.14
15/08/2023,Selat Sunda,14.8,1.97
16/08/2023,Selat Sunda,14.9,1.92
17/08/2023,Selat Sunda,14.0,2.14
18/08/2023,Selat Sunda,12.6,1.84
19/08/2023,Selat Sunda,10.8,1.94
20/08/2023,Selat Sunda,13.8,1.26
21/08/2023,Selat Sunda,11.0,1.62
22/08/2023,Selat Sunda,11.1,1.84
23/08/2023,Selat Sunda,12.3,1.8
24/08/2023,Selat Sunda,14.3,1.33
25/08/2023,Selat Sunda,14.0,1.16
26/08/2023,Selat Sunda,14.2,0.86
27/08/2023,Selat Sunda,14.5,0.89
28/08/2023,Selat Sunda,11.0,0.67
29/08/2023,Selat Sunda,12.1,0.74
30/08/2023,Selat Sunda,10.7,0.8
31/08/2023,Selat Sunda,12.4,1.3
01/09/2023,Selat Sunda,13.2,1.56
02/09/2023,Selat Sunda,16.1,2.03
03/09/2023,Selat Sunda,17.3,2.11
04/09/2023,Selat Sunda,15.6,2.25
05/09/2023,Selat Sunda,17.9,2.23
06/09/2023,Selat Sunda,13.4,2.58
07/09/2023,Selat Sunda,14.9,2.45
08/09/2023,Selat Sunda,15.1,1.81
09/09/2023,Selat Sunda,14.6,2.07
10/09/2023,Selat Sunda,11.5,1.52
11/09/2023,Selat Sunda,11.4,1.48
12/09/2023,Selat Sunda,10.1,1.55
13/09/2023,Selat Sunda,10.1,2.02
14/09/2023,Selat Sunda,7.8,1.87
15/09/2023,Selat Sunda,10.1,1.47
16/09/2023,Selat Sunda,10.3,1.39
17/09/2023,Selat Sunda,7.4,1.14
18/09/2023,Selat Sunda,6.1,1.45
19/09/2023,Selat Sunda,8.2,1.34
20/09/2023,Selat Sunda,10.8,1.59
21/09/2023,Selat Sunda,14.4,2.02
22/09/2023,Selat Sunda,16.2,1.86
23/09/2023,Selat Sunda,16.9,2.07
24/09/2023,Selat Sunda,19.9,2.25
25/09/2023,Selat Sunda,21.1,1.11
26/09/2023,Selat Sunda,21.9,0.94
27/09/2023,Selat Sunda,23.4,1.05
28/09/2023,Selat Sunda,23.9,0.8
29/09/2023,Selat Sunda,20.9,1.26
30/09/2023,Selat Sunda,17.1,0.91
01/10/2023,Selat Sunda,19.3,0.86
02/10/2023,Selat Sunda,18.2,1.11
03/10/2023,Selat Sunda,17.8,0.79
04/10/2023,Selat Sunda,15.7,1.04
05/10/2023,Selat Sunda,17.7,1.65
06/10/2023,Selat Sunda,17.9,0.83
07/10/2023,Selat Sunda,18.2,1.3
08/10/2023,Selat Sunda,17.9,0.95
09/10/2023,Selat Sunda,16.3,0.74
10/10/2023,Selat Sunda,17.4,1.07
11/10/2023,Selat Sunda,18.6,1.47
12/10/2023,Selat Sunda,17.6,1.56
13/10/2023,Selat Sunda,16.4,1.95
14/10/2023,Selat Sunda,15.8,1.96
15/10/2023,Selat Sunda,12.9,1.81
16/10/2023,Selat Sunda,17.2,1.91
17/10/2023,Selat Sunda,16.8,1.84
18/10/2023,Selat Sunda,18.8,1.96
19/10/2023,Selat Sunda,18.7,2.19
20/10/2023,Selat Sunda,16.2,2.87
21/10/2023,Selat Sunda,17.4,3.04
22/10/2023,Selat Sunda,15.1,2.87
23/10/2023,Selat Sunda,12.4,2.44
24/10/2023,Selat Sunda,13.8,3.02
25/10/2023,Selat Sunda,17.5,3.05
26/10/2023,Selat Sunda,16.6,2.66
27/10/2023,Selat Sunda,16.6,2.62
28/10/2023,Selat Sunda,19.6,2.02
29/10/2023,Selat Sunda,19.4,2.36
30/10/2023,Selat Sunda,17.3,2.24
31/10/2023,Selat Sunda,16.7,2.54
01/11/2023,Selat Sunda,16.3,2.45
02/11/2023,Selat Sunda,16.9,2.49
03/11/2023,Selat Sunda,16.1,2.87
04/11/2023,Selat Sunda,14.5,2.54
05/11/2023,Selat Sunda,18.7,2.66
06/11/2023,Selat Sunda,16.9,2.57
07/11/2023,Selat Sunda,17.5,3.23
08/11/2023,Selat Sunda,15.4,3.03
09/11/2023,Selat Sunda,16.1,3.35
10/11/2023,Selat Sunda,15.3,2.69
11/11/2023,Selat Sunda,18.2,2.55
12/11/2023,Selat Sunda,17.1,2.43
13/11/2023,Selat Sunda,20.1,2.38
14/11/2023,Selat Sunda,19.4,2.46
15/11/2023,Selat Sunda,19.6,2.61
16/11/2023,Selat Sunda,16.4,2.37
17/11/2023,Selat Sunda,20.0,2.47
18/11/2023,Selat Sunda,22.0,3.17
19/11/2023,Selat Sunda,20.9,3.07
20/11/2023,Selat Sunda,19.5,2.39
21/11/2023,Selat Sunda,17.4,2.48
22/11/2023,Selat Sunda,19.7,2.42
23/11/2023,Selat Sunda,18.7,2.87
24/11/2023,Selat Sunda,15.9,2.75
25/11/2023,Selat Sunda,16.4,2.9
26/11/2023,Selat Sunda,14.8,3.12
27/11/2023,Selat Sunda,15.6,2.86
28/11/2023,Selat Sunda,17.0,3.8
29/11/2023,Selat Sunda,18.9,3.79
30/11/2023,Selat Sunda,16.1,3.11
01/12/2023,Selat Sunda,17.6,2.58
02/12/2023,Selat Sunda,18.1,2.65
03/12/2023,Selat Sunda,19.3,2.9
04/12/2023,Selat Sunda,20.9,2.86
05/12/2023,Selat Sunda,19.4,2.5
06/12/2023,Selat Sunda,20.1,2.42
07/12/2023,Selat Sunda,16.5,2.2
08/12/2023,Selat Sunda,14.0,2.74
09/12/2023,Selat Sunda,17.4,2.64
10/12/2023,Selat Sunda,18.3,3.01
11/12/2023,Selat Sunda,19.9,3.1
12/12/2023,Selat Sunda,22.0,3.22
13/12/2023,Selat Sunda,18.7,3.05
14/12/2023,Selat Sunda,16.6,2.84
15/12/2023,Selat Sunda,16.2,2.62
16/12/2023,Selat Sunda,17.7,2.48
17/12/2023,Selat Sunda,19.2,2.07
18/12/2023,Selat Sunda,19.8,1.98
19/12/2023,Selat Sunda,18.5,2.44
20/12/2023,Selat Sunda,22.1,3.07
21/12/2023,Selat Sunda,20.9,2.59
22/12/2023,Selat Sunda,21.6,2.62
23/12/2023,Selat Sunda,19.2,2.93
24/12/2023,Selat Sunda,19.7,3.03
25/12/2023,Selat Sunda,17.9,3.54
26/12/2023,Selat Sunda,20.8,3.74
27/12/2023,Selat Sunda,18.6,3.41
28/12/2023,Selat Sunda,16.0,3.38
29/12/2023,Selat Sunda,16.5,2.81
30/12/2023,Selat Sunda,16.3,2.67
31/12/2023,Selat Sunda,15.9,2.58
01/01/2024,Selat Sunda,16.8,2.6
02/01/2024,Selat Sunda,16.6,2.25
03/01/2024,Selat Sunda,16.7,2.71
04/01/2024,Selat Sunda,19.0,2.58
05/01/2024,Selat Sunda,16.9,2.28
06/01/2024,Selat Sunda,15.1,1.5
07/01/2024,Selat Sunda,15.7,1.42
08/01/2024,Selat Sunda,15.0,1.33
09/01/2024,Selat Sunda,14.7,1.59
10/01/2024,Selat Sunda,19.2,2.62
11/01/2024,Selat Sunda,19.5,2.15
12/01/2024,Selat Sunda,18.7,2.86
13/01/2024,Selat Sunda,17.7,2.8
14/01/2024,Selat Sunda,18.7,2.44
15/01/2024,Selat Sunda,22.3,2.66
16/01/2024,Selat Sunda,20.9,2.31
17/01/2024,Selat Sunda,23.8,2.63
18/01/2024,Selat Sunda,24.2,2.78
19/01/2024,Selat Sunda,24.1,2.65
20/01/2024,Selat Sunda,21.5,2.72
21/01/2024,Selat Sunda,22.2,2.91
22/01/2024,Selat Sunda,20.9,2.8
23/01/2024,Selat Sunda,18.6,2.83
24/01/2024,Selat Sunda,18.3,2.31
25/01/2024,Selat Sunda,20.7,1.69
26/01/2024,Selat Sunda,15.9,1.99
27/01/2024,Selat Sunda,14.2,1.86
28/01/2024,Selat Sunda,19.7,2.11
29/01/2024,Selat Sunda,21.1,2.06
30/01/2024,Selat Sunda,21.0,2.41
31/01/2024,Selat Sunda,20.1,2.12
01/02/2024,Selat Sunda,20.1,2.34
02/02/2024,Selat Sunda,17.1,2.72
03/02/2024,Selat Sunda,18.0,2.89
04/02/2024,Selat Sunda,18.7,2.66
05/02/2024,Selat Sunda,20.7,2.4
06/02/2024,Selat Sunda,19.4,2.86
07/02/2024,Selat Sunda,17.0,2.68
08/02/2024,Selat Sunda,17.5,2.57
09/02/2024,Selat Sunda,17.1,2.63
10/02/2024,Selat Sunda,19.1,2.51
11/02/2024,Selat Sunda,20.0,2.13
12/02/2024,Selat Sunda,22.6,3.1
13/02/2024,Selat Sunda,18.6,3.15
14/02/2024,Selat Sunda,18.8,2.29
15/02/2024,Selat Sunda,17.1,2.27
16/02/2024,Selat Sunda,18.3,2.41
17/02/2024,Selat Sunda,14.4,2.72
18/02/2024,Selat Sunda,16.9,2.72
19/02/2024,Selat Sunda,17.7,2.3
20/02/2024,Selat Sunda,18.2,2.16
21/02/2024,Selat Sunda,18.4,2.39
22/02/2024,Selat Sunda,19.3,2.79
23/02/2024,Selat Sunda,19.9,2.81
24/02/2024,Selat Sunda,18.1,2.62
25/02/2024,Selat Sunda,17.2,2.92
26/02/2024,Selat Sunda,19.5,3.28
27/02/2024,Selat Sunda,18.3,3.11
28/02/2024,Selat Sunda,14.3,3.12
29/02/2024,Selat Sunda,12.4,3.06
01/03/2024,Selat Sunda,13.0,3.3
02/03/2024,Selat Sunda,17.0,2.74
03/03/2024,Selat Sunda,14.3,2.83
04/03/2024,Selat Sunda,14.7,2.46
05/03/2024,Selat Sunda,16.2,2.25
06/03/2024,Selat Sunda,19.0,2.09
07/03/2024,Selat Sunda,20.3,2.28
08/03/2024,Selat Sunda,24.2,2.45
09/03/2024,Selat Sunda,20.7,2.7
10/03/2024,Selat Sunda,18.5,2.22
11/03/2024,Selat Sunda,21.8,1.79
12/03/2024,Selat Sunda,25.3,1.93
13/03/2024,Selat Sunda,24.7,2.04
14/03/2024,Selat Sunda,22.4,2.45
15/03/2024,Selat Sunda,18.6,2.56
16/03/2024,Selat Sunda,20.9,2.23
17/03/2024,Selat Sunda,16.4,2.71
18/03/2024,Selat Sunda,16.2,2.21
19/03/2024,Selat Sunda,17.1,1.96
20/03/2024,Selat Sunda,20.6,2.7
21/03/2024,Selat Sunda,19.6,2.74
22/03/2024,Selat Sunda,18.2,1.89
23/03/2024,Selat Sunda,17.0,2.12
24/03/2024,Selat Sunda,18.6,2.19
25/03/2024,Selat Sunda,17.3,2.4
26/03/2024,Selat Sunda,21.2,1.87
27/03/2024,Selat Sunda,18.9,1.82
28/03/2024,Selat Sunda,22.1,1.4
29/03/2024,Selat Sunda,19.2,1.46
30/03/2024,Selat Sunda,20.9,1.65
31/03/2024,Selat Sunda,21.1,1.94
01/04/2024,Selat Sunda,19.1,1.5
02/04/2024,Selat Sunda,17.0,1.59
03/04/2024,Selat Sunda,15.9,2.15
04/04/2024,Selat Sunda,13.6,2.03
05/04/2024,Selat Sunda,14.6,2.43
06/04/2024,Selat Sunda,13.9,2.55
07/04/2024,Selat Sunda,13.7,1.76
08/04/2024,Selat Sunda,13.3,1.9
09/04/2024,Selat Sunda,12.1,2.13
10/04/2024,Selat Sunda,10.0,1.82
11/04/2024,Selat Sunda,7.5,2.05
12/04/2024,Selat Sunda,11.6,2.24
13/04/2024,Selat Sunda,14.9,1.45
14/04/2024,Selat Sunda,14.6,1.28
