date,origin_region,dest_region,estimated_travelers
2022-12-25,Banten,Cirebon,506
2022-12-26,Banten,Cirebon,322
2022-12-27,Banten,Cirebon,319
2022-12-28,Banten,Cirebon,357
2022-12-29,Banten,Cirebon,371
2022-12-30,Banten,Cirebon,504
2022-12-31,Banten,Cirebon,425
2023-01-01,Banten,Cirebon,412
2023-01-02,Banten,Cirebon,337
2023-01-03,Banten,Cirebon,203
2023-01-04,Banten,Cirebon,178
2023-01-05,Banten,Cirebon,252
2023-01-06,Banten,Cirebon,231
2023-01-07,Banten,Cirebon,196
2023-01-08,Banten,Cirebon,232
2023-01-09,Banten,Cirebon,178
2023-01-10,Banten,Cirebon,178
2023-01-11,Banten,Cirebon,193
2023-01-12,Banten,Cirebon,216
2023-01-13,Banten,Cirebon,290
2023-01-14,Banten,Cirebon,288
2023-01-15,Banten,Cirebon,189
2023-01-16,Banten,Cirebon,212
2023-01-17,Banten,Cirebon,203
2023-01-18,Banten,Cirebon,182
2023-01-19,Banten,Cirebon,165
2023-01-20,Banten,Cirebon,244
2023-01-21,Banten,Cirebon,258
2023-01-22,Banten,Cirebon,300
2023-01-23,Banten,Cirebon,214
2023-01-24,Banten,Cirebon,210
2023-01-25,Banten,Cirebon,227
2023-01-26,Banten,Cirebon,230
2023-01-27,Banten,Cirebon,263
2023-01-28,Banten,Cirebon,258
2023-01-29,Banten,Cirebon,264
2023-01-30,Banten,Cirebon,197
2023-01-31,Banten,Cirebon,194
2023-02-01,Banten,Cirebon,247
2023-02-02,Banten,Cirebon,203
2023-02-03,Banten,Cirebon,241
2023-02-04,Banten,Cirebon,224
2023-02-05,Banten,Cirebon,260
2023-02-06,Banten,Cirebon,212
2023-02-07,Banten,Cirebon,163
2023-02-08,Banten,Cirebon,178
2023-02-09,Banten,Cirebon,237
2023-02-10,Banten,Cirebon,200
2023-02-11,Banten,Cirebon,214
2023-02-12,Banten,Cirebon,249
2023-02-13,Banten,Cirebon,203
2023-02-14,Banten,Cirebon,220
2023-02-15,Banten,Cirebon,169
2023-02-16,Banten,Cirebon,242
2023-02-17,Banten,Cirebon,218
2023-02-18,Banten,Cirebon,270
2023-02-19,Banten,Cirebon,227
2023-02-20,Banten,Cirebon,186
2023-02-21,Banten,Cirebon,241
2023-02-22,Banten,Cirebon,209
2023-02-23,Banten,Cirebon,221
2023-02-24,Banten,Cirebon,236
2023-02-25,Banten,Cirebon,248
2023-02-26,Banten,Cirebon,231
2023-02-27,Banten,Cirebon,218
2023-02-28,Banten,Cirebon,201
2023-03-01,Banten,Cirebon,193
2023-03-02,Banten,Cirebon,233
2023-03-03,Banten,Cirebon,221
2023-03-04,Banten,Cirebon,323
2023-03-05,Banten,Cirebon,248
2023-03-06,Banten,Cirebon,254
2023-03-07,Banten,Cirebon,197
2023-03-08,Banten,Cirebon,231
2023-03-09,Banten,Cirebon,220
2023-03-10,Banten,Cirebon,276
2023-03-11,Banten,Cirebon,307
2023-03-12,Banten,Cirebon,252
2023-03-13,Banten,Cirebon,226
2023-03-14,Banten,Cirebon,176
2023-03-15,Banten,Cirebon,173
2023-03-16,Banten,Cirebon,187
2023-03-17,Banten,Cirebon,296
2023-03-18,Banten,Cirebon,240
2023-03-19,Banten,Cirebon,283
2023-03-20,Banten,Cirebon,213
2023-03-21,Banten,Cirebon,223
2023-03-22,Banten,Cirebon,195
2023-03-23,Banten,Cirebon,232
2023-03-24,Banten,Cirebon,245
2023-03-25,Banten,Cirebon,289
2023-03-26,Banten,Cirebon,293
2023-03-27,Banten,Cirebon,203
2023-03-28,Banten,Cirebon,208
2023-03-29,Banten,Cirebon,221
2023-03-30,Banten,Cirebon,238
2023-03-31,Banten,Cirebon,244
2023-04-01,Banten,Cirebon,308
2023-04-02,Banten,Cirebon,236
2023-04-03,Banten,Cirebon,167
2023-04-04,Banten,Cirebon,209
2023-04-05,Banten,Cirebon,192
2023-04-06,Banten,Cirebon,220
2023-04-07,Banten,Cirebon,240
2023-04-08,Banten,Cirebon,268
2023-04-09,Banten,Cirebon,230
2023-04-10,Banten,Cirebon,205
2023-04-11,Banten,Cirebon,202
2023-04-12,Banten,Cirebon,230
2023-04-13,Banten,Cirebon,180
2023-04-14,Banten,Cirebon,304
2023-04-15,Banten,Cirebon,631
2023-04-16,Banten,Cirebon,621
2023-04-17,Banten,Cirebon,658
2023-04-18,Banten,Cirebon,625
2023-04-19,Banten,Cirebon,430
2023-04-20,Banten,Cirebon,581
2023-04-21,Banten,Cirebon,725
2023-04-22,Banten,Cirebon,810
2023-04-23,Banten,Cirebon,643
2023-04-24,Banten,Cirebon,550
2023-04-25,Banten,Cirebon,577
2023-04-26,Banten,Cirebon,552
2023-04-27,Banten,Cirebon,268
2023-04-28,Banten,Cirebon,253
2023-04-29,Banten,Cirebon,230
2023-04-30,Banten,Cirebon,288
2023-05-01,Banten,Cirebon,215
2023-05-02,Banten,Cirebon,231
2023-05-03,Banten,Cirebon,225
2023-05-04,Banten,Cirebon,220
2023-05-05,Banten,Cirebon,239
2023-05-06,Banten,Cirebon,255
2023-05-07,Banten,Cirebon,231
2023-05-08,Banten,Cirebon,194
2023-05-09,Banten,Cirebon,234
2023-05-10,Banten,Cirebon,195
2023-05-11,Banten,Cirebon,224
2023-05-12,Banten,Cirebon,257
2023-05-13,Banten,Cirebon,309
2023-05-14,Banten,Cirebon,239
2023-05-15,Banten,Cirebon,183
2023-05-16,Banten,Cirebon,185
2023-05-17,Banten,Cirebon,204
2023-05-18,Banten,Cirebon,236
2023-05-19,Banten,Cirebon,293
2023-05-20,Banten,Cirebon,264
2023-05-21,Banten,Cirebon,237
2023-05-22,Banten,Cirebon,177
2023-05-23,Banten,Cirebon,237
2023-05-24,Banten,Cirebon,251
2023-05-25,Banten,Cirebon,203
2023-05-26,Banten,Cirebon,218
2023-05-27,Banten,Cirebon,276
2023-05-28,Banten,Cirebon,198
2023-05-29,Banten,Cirebon,192
2023-05-30,Banten,Cirebon,207
2023-05-31,Banten,Cirebon,241
2023-06-01,Banten,Cirebon,200
2023-06-02,Banten,Cirebon,273
2023-06-03,Banten,Cirebon,248
2023-06-04,Banten,Cirebon,193
2023-06-05,Banten,Cirebon,191
2023-06-06,Banten,Cirebon,190
2023-06-07,Banten,Cirebon,196
2023-06-08,Banten,Cirebon,208
2023-06-09,Banten,Cirebon,255
2023-06-10,Banten,Cirebon,195
2023-06-11,Banten,Cirebon,289
2023-06-12,Banten,Cirebon,169
2023-06-13,Banten,Cirebon,205
2023-06-14,Banten,Cirebon,172
2023-06-15,Banten,Cirebon,186
2023-06-16,Banten,Cirebon,271
2023-06-17,Banten,Cirebon,272
2023-06-18,Banten,Cirebon,278
2023-06-19,Banten,Cirebon,196
2023-06-20,Banten,Cirebon,158
2023-06-21,Banten,Cirebon,214
2023-06-22,Banten,Cirebon,211
2023-06-23,Banten,Cirebon,263
2023-06-24,Banten,Cirebon,275
2023-06-25,Banten,Cirebon,264
2023-06-26,Banten,Cirebon,179
2023-06-27,Banten,Cirebon,166
2023-06-28,Banten,Cirebon,188
2023-06-29,Banten,Cirebon,202
2023-06-30,Banten,Cirebon,235
2023-07-01,Banten,Cirebon,258
2023-07-02,Banten,Cirebon,265
2023-07-03,Banten,Cirebon,174
2023-07-04,Banten,Cirebon,160
2023-07-05,Banten,Cirebon,219
2023-07-06,Banten,Cirebon,173
2023-07-07,Banten,Cirebon,207
2023-07-08,Banten,Cirebon,231
2023-07-09,Banten,Cirebon,197
2023-07-10,Banten,Cirebon,203
2023-07-11,Banten,Cirebon,183
2023-07-12,Banten,Cirebon,187
2023-07-13,Banten,Cirebon,177
2023-07-14,Banten,Cirebon,250
2023-07-15,Banten,Cirebon,258
2023-07-16,Banten,Cirebon,248
2023-07-17,Banten,Cirebon,182
2023-07-18,Banten,Cirebon,193
2023-07-19,Banten,Cirebon,207
2023-07-20,Banten,Cirebon,159
2023-07-21,Banten,Cirebon,206
2023-07-22,Banten,Cirebon,248
2023-07-23,Banten,Cirebon,253
2023-07-24,Banten,Cirebon,158
2023-07-25,Banten,Cirebon,141
2023-07-26,Banten,Cirebon,186
2023-07-27,Banten,Cirebon,177
2023-07-28,Banten,Cirebon,232
2023-07-29,Banten,Cirebon,199
2023-07-30,Banten,Cirebon,142
2023-07-31,Banten,Cirebon,194
2023-08-01,Banten,Cirebon,215
2023-08-02,Banten,Cirebon,191
2023-08-03,Banten,Cirebon,151
2023-08-04,Banten,Cirebon,231
2023-08-05,Banten,Cirebon,208
2023-08-06,Banten,Cirebon,162
2023-08-07,Banten,Cirebon,157
2023-08-08,Banten,Cirebon,173
2023-08-09,Banten,Cirebon,185
2023-08-10,Banten,Cirebon,172
2023-08-11,Banten,Cirebon,245
2023-08-12,Banten,Cirebon,235
2023-08-13,Banten,Cirebon,243
2023-08-14,Banten,Cirebon,159
2023-08-15,Banten,Cirebon,172
2023-08-16,Banten,Cirebon,161
2023-08-17,Banten,Cirebon,111
2023-08-18,Banten,Cirebon,203
2023-08-19,Banten,Cirebon,212
2023-08-20,Banten,Cirebon,195
2023-08-21,Banten,Cirebon,167
2023-08-22,Banten,Cirebon,171
2023-08-23,Banten,Cirebon,194
2023-08-24,Banten,Cirebon,178
2023-08-25,Banten,Cirebon,209
2023-08-26,Banten,Cirebon,183
2023-08-27,Banten,Cirebon,199
2023-08-28,Banten,Cirebon,165
2023-08-29,Banten,Cirebon,163
2023-08-30,Banten,Cirebon,154
2023-08-31,Banten,Cirebon,170
2023-09-01,Banten,Cirebon,174
2023-09-02,Banten,Cirebon,238
2023-09-03,Banten,Cirebon,212
2023-09-04,Banten,Cirebon,150
2023-09-05,Banten,Cirebon,196
2023-09-06,Banten,Cirebon,205
2023-09-07,Banten,Cirebon,161
2023-09-08,Banten,Cirebon,221
2023-09-09,Banten,Cirebon,234
2023-09-10,Banten,Cirebon,178
2023-09-11,Banten,Cirebon,208
2023-09-12,Banten,Cirebon,184
2023-09-13,Banten,Cirebon,174
2023-09-14,Banten,Cirebon,165
2023-09-15,Banten,Cirebon,236
2023-09-16,Banten,Cirebon,168
2023-09-17,Banten,Cirebon,193
2023-09-18,Banten,Cirebon,160
2023-09-19,Banten,Cirebon,139
2023-09-20,Banten,Cirebon,170
2023-09-21,Banten,Cirebon,169
2023-09-22,Banten,Cirebon,184
2023-09-23,Banten,Cirebon,204
2023-09-24,Banten,Cirebon,233
2023-09-25,Banten,Cirebon,151
2023-09-26,Banten,Cirebon,172
2023-09-27,Banten,Cirebon,145
2023-09-28,Banten,Cirebon,157
2023-09-29,Banten,Cirebon,184
2023-09-30,Banten,Cirebon,212
2023-10-01,Banten,Cirebon,190
2023-10-02,Banten,Cirebon,165
2023-10-03,Banten,Cirebon,153
2023-10-04,Banten,Cirebon,192
2023-10-05,Banten,Cirebon,165
2023-10-06,Banten,Cirebon,224
2023-10-07,Banten,Cirebon,159
2023-10-08,Banten,Cirebon,194
2023-10-09,Banten,Cirebon,131
2023-10-10,Banten,Cirebon,132
2023-10-11,Banten,Cirebon,170
2023-10-12,Banten,Cirebon,158
2023-10-13,Banten,Cirebon,153
2023-10-14,Banten,Cirebon,212
2023-10-15,Banten,Cirebon,240
2023-10-16,Banten,Cirebon,168
2023-10-17,Banten,Cirebon,147
2023-10-18,Banten,Cirebon,155
2023-10-19,Banten,Cirebon,188
2023-10-20,Banten,Cirebon,143
2023-10-21,Banten,Cirebon,195
2023-10-22,Banten,Cirebon,226
2023-10-23,Banten,Cirebon,147
2023-10-24,Banten,Cirebon,178
2023-10-25,Banten,Cirebon,199
2023-10-26,Banten,Cirebon,185
2023-10-27,Banten,Cirebon,186
2023-10-28,Banten,Cirebon,179
2023-10-29,Banten,Cirebon,219
2023-10-30,Banten,Cirebon,155
2023-10-31,Banten,Cirebon,163
2023-11-01,Banten,Cirebon,168
2023-11-02,Banten,Cirebon,159
2023-11-03,Banten,Cirebon,222
2023-11-04,Banten,Cirebon,211
2023-11-05,Banten,Cirebon,212
2023-11-06,Banten,Cirebon,164
2023-11-07,Banten,Cirebon,173
2023-11-08,Banten,Cirebon,229
2023-11-09,Banten,Cirebon,170
2023-11-10,Banten,Cirebon,202
2023-11-11,Banten,Cirebon,219
2023-11-12,Banten,Cirebon,170
2023-11-13,Banten,Cirebon,146
2023-11-14,Banten,Cirebon,180
2023-11-15,Banten,Cirebon,185
2023-11-16,Banten,Cirebon,199
2023-11-17,Banten,Cirebon,231
2023-11-18,Banten,Cirebon,210
2023-11-19,Banten,Cirebon,182
2023-11-20,Banten,Cirebon,169
2023-11-21,Banten,Cirebon,136
2023-11-22,Banten,Cirebon,133
2023-11-23,Banten,Cirebon,141
2023-11-24,Banten,Cirebon,222
2023-11-25,Banten,Cirebon,200
2023-11-26,Banten,Cirebon,211
2023-11-27,Banten,Cirebon,171
2023-11-28,Banten,Cirebon,155
2023-11-29,Banten,Cirebon,146
2023-11-30,Banten,Cirebon,178
2023-12-01,Banten,Cirebon,205
2023-12-02,Banten,Cirebon,238
2023-12-03,Banten,Cirebon,235
2023-12-04,Banten,Cirebon,206
2023-12-05,Banten,Cirebon,232
2023-12-06,Banten,Cirebon,177
2023-12-07,Banten,Cirebon,155
2023-12-08,Banten,Cirebon,277
2023-12-09,Banten,Cirebon,177
2023-12-10,Banten,Cirebon,201
2023-12-11,Banten,Cirebon,139
2023-12-12,Banten,Cirebon,192
2023-12-13,Banten,Cirebon,183
2023-12-14,Banten,Cirebon,156
2023-12-15,Banten,Cirebon,184
2023-12-16,Banten,Cirebon,213
2023-12-17,Banten,Cirebon,176
2023-12-18,Banten,Cirebon,331
2023-12-19,Banten,Cirebon,407
2023-12-20,Banten,Cirebon,314
2023-12-21,Banten,Cirebon,363
2023-12-22,Banten,Cirebon,435
2023-12-23,Banten,Cirebon,359
2023-12-24,Banten,Cirebon,355
2023-12-25,Banten,Cirebon,348
2023-12-26,Banten,Cirebon,367
2023-12-27,Banten,Cirebon,343
2023-12-28,Banten,Cirebon,324
2023-12-29,Banten,Cirebon,392
2023-12-30,Banten,Cirebon,409
2023-12-31,Banten,Cirebon,303
2024-01-01,Banten,Cirebon,358
2024-01-02,Banten,Cirebon,244
2024-01-03,Banten,Cirebon,189
2024-01-04,Banten,Cirebon,157
2024-01-05,Banten,Cirebon,259
2024-01-06,Banten,Cirebon,231
2024-01-07,Banten,Cirebon,321
2024-01-08,Banten,Cirebon,200
2024-01-09,Banten,Cirebon,178
2024-01-10,Banten,Cirebon,180
2024-01-11,Banten,Cirebon,175
2024-01-12,Banten,Cirebon,266
2024-01-13,Banten,Cirebon,209
2024-01-14,Banten,Cirebon,211
2024-01-15,Banten,Cirebon,224
2024-01-16,Banten,Cirebon,196
2024-01-17,Banten,Cirebon,231
2024-01-18,Banten,Cirebon,216
2024-01-19,Banten,Cirebon,281
2024-01-20,Banten,Cirebon,211
2024-01-21,Banten,Cirebon,240
2024-01-22,Banten,Cirebon,185
2024-01-23,Banten,Cirebon,192
2024-01-24,Banten,Cirebon,186
2024-01-25,Banten,Cirebon,209
2024-01-26,Banten,Cirebon,219
2024-01-27,Banten,Cirebon,223
2024-01-28,Banten,Cirebon,249
2024-01-29,Banten,Cirebon,189
2024-01-30,Banten,Cirebon,204
2024-01-31,Banten,Cirebon,217
2024-02-01,Banten,Cirebon,250
2024-02-02,Banten,Cirebon,284
2024-02-03,Banten,Cirebon,252
2024-02-04,Banten,Cirebon,297
2024-02-05,Banten,Cirebon,249
2024-02-06,Banten,Cirebon,214
2024-02-07,Banten,Cirebon,207
2024-02-08,Banten,Cirebon,182
2024-02-09,Banten,Cirebon,254
2024-02-10,Banten,Cirebon,247
2024-02-11,Banten,Cirebon,251
2024-02-12,Banten,Cirebon,202
2024-02-13,Banten,Cirebon,180
2024-02-14,Banten,Cirebon,228
2024-02-15,Banten,Cirebon,218
2024-02-16,Banten,Cirebon,239
2024-02-17,Banten,Cirebon,257
2024-02-18,Banten,Cirebon,309
2024-02-19,Banten,Cirebon,204
2024-02-20,Banten,Cirebon,191
2024-02-21,Banten,Cirebon,194
2024-02-22,Banten,Cirebon,223
2024-02-23,Banten,Cirebon,270
2024-02-24,Banten,Cirebon,239
2024-02-25,Banten,Cirebon,295
2024-02-26,Banten,Cirebon,187
2024-02-27,Banten,Cirebon,242
2024-02-28,Banten,Cirebon,218
2024-02-29,Banten,Cirebon,169
2024-03-01,Banten,Cirebon,312
2024-03-02,Banten,Cirebon,242
2024-03-03,Banten,Cirebon,278
2024-03-04,Banten,Cirebon,210
2024-03-05,Banten,Cirebon,195
2024-03-06,Banten,Cirebon,216
2024-03-07,Banten,Cirebon,206
2024-03-08,Banten,Cirebon,230
2024-03-09,Banten,Cirebon,267
2024-03-10,Banten,Cirebon,233
2024-03-11,Banten,Cirebon,210
2024-03-12,Banten,Cirebon,197
2024-03-13,Banten,Cirebon,222
2024-03-14,Banten,Cirebon,248
2024-03-15,Banten,Cirebon,270
2024-03-16,Banten,Cirebon,253
2024-03-17,Banten,Cirebon,287
2024-03-18,Banten,Cirebon,204
2024-03-19,Banten,Cirebon,182
2024-03-20,Banten,Cirebon,165
2024-03-21,Banten,Cirebon,199
2024-03-22,Banten,Cirebon,248
2024-03-23,Banten,Cirebon,257
2024-03-24,Banten,Cirebon,299
2024-03-25,Banten,Cirebon,200
2024-03-26,Banten,Cirebon,230
2024-03-27,Banten,Cirebon,218
2024-03-28,Banten,Cirebon,231
2024-03-29,Banten,Cirebon,268
2024-03-30,Banten,Cirebon,244
2024-03-31,Banten,Cirebon,281
2024-04-01,Banten,Cirebon,232
2024-04-02,Banten,Cirebon,209
2024-04-03,Banten,Cirebon,512
2024-04-04,Banten,Cirebon,607
2024-04-05,Banten,Cirebon,564
2024-04-06,Banten,Cirebon,862
2024-04-07,Banten,Cirebon,700
2024-04-08,Banten,Cirebon,460
2024-04-09,Banten,Cirebon,573
2024-04-10,Banten,Cirebon,511
2024-04-11,Banten,Cirebon,574
2024-04-12,Banten,Cirebon,618
2024-04-13,Banten,Cirebon,660
2024-04-14,Banten,Cirebon,677
2024-04-15,Banten,Cirebon,543
2024-04-16,Banten,Cirebon,462
2024-04-17,Banten,Cirebon,260
2024-04-18,Banten,Cirebon,206
2024-04-19,Banten,Cirebon,267
2024-04-20,Banten,Cirebon,329
2024-04-21,Banten,Cirebon,245
2024-04-22,Banten,Cirebon,150
2024-04-23,Banten,Cirebon,238
2024-04-24,Banten,Cirebon,233
2024-04-25,Banten,Cirebon,239
2024-04-26,Banten,Cirebon,264
2024-04-27,Banten,Cirebon,245
2024-04-28,Banten,Cirebon,268
2024-04-29,Banten,Cirebon,228
2024-04-30,Banten,Cirebon,165
2024-05-01,Banten,Cirebon,202
2024-05-02,Banten,Cirebon,202
2024-05-03,Banten,Cirebon,305
2024-05-04,Banten,Cirebon,257
2024-05-05,Banten,Cirebon,324
2024-05-06,Banten,Cirebon,194
2024-05-07,Banten,Cirebon,161
2024-05-08,Banten,Cirebon,187
2024-05-09,Banten,Cirebon,222
2024-05-10,Banten,Cirebon,227
2024-05-11,Banten,Cirebon,300
2024-05-12,Banten,Cirebon,274
2024-05-13,Banten,Cirebon,211
2024-05-14,Banten,Cirebon,179
2024-05-15,Banten,Cirebon,203
2024-05-16,Banten,Cirebon,207
2024-05-17,Banten,Cirebon,279
2024-05-18,Banten,Cirebon,260
2024-05-19,Banten,Cirebon,201
2024-05-20,Banten,Cirebon,188
2024-05-21,Banten,Cirebon,217
2024-05-22,Banten,Cirebon,155
2024-05-23,Banten,Cirebon,201
2024-05-24,Banten,Cirebon,294
2024-05-25,Banten,Cirebon,222
2024-05-26,Banten,Cirebon,252
2024-05-27,Banten,Cirebon,245
2024-05-28,Banten,Cirebon,182
2024-05-29,Banten,Cirebon,211
2024-05-30,Banten,Cirebon,179
2024-05-31,Banten,Cirebon,272
2024-06-01,Banten,Cirebon,221
2024-06-02,Banten,Cirebon,213
2024-06-03,Banten,Cirebon,189
2024-06-04,Banten,Cirebon,230
2024-06-05,Banten,Cirebon,189
2024-06-06,Banten,Cirebon,236
2024-06-07,Banten,Cirebon,258
2024-06-08,Banten,Cirebon,271
2024-06-09,Banten,Cirebon,258
2024-06-10,Banten,Cirebon,171
2024-06-11,Banten,Cirebon,217
2024-06-12,Banten,Cirebon,186
2024-06-13,Banten,Cirebon,204
2024-06-14,Banten,Cirebon,235
2024-06-15,Banten,Cirebon,243
2024-06-16,Banten,Cirebon,248
2024-06-17,Banten,Cirebon,154
2024-06-18,Banten,Cirebon,198
2024-06-19,Banten,Cirebon,221
2024-06-20,Banten,Cirebon,205
2024-06-21,Banten,Cirebon,299
2024-06-22,Banten,Cirebon,278
2024-06-23,Banten,Cirebon,239
2024-06-24,Banten,Cirebon,198
2024-06-25,Banten,Cirebon,202
2024-06-26,Banten,Cirebon,196
2024-06-27,Banten,Cirebon,179
2024-06-28,Banten,Cirebon,216
2024-06-29,Banten,Cirebon,238
2024-06-30,Banten,Cirebon,283
2024-07-01,Banten,Cirebon,213
2024-07-02,Banten,Cirebon,226
2024-07-03,Banten,Cirebon,196
2024-07-04,Banten,Cirebon,241
2024-07-05,Banten,Cirebon,220
2024-07-06,Banten,Cirebon,270
2024-07-07,Banten,Cirebon,235
2024-07-08,Banten,Cirebon,210
2024-07-09,Banten,Cirebon,169
2024-07-10,Banten,Cirebon,218
2024-07-11,Banten,Cirebon,210
2024-07-12,Banten,Cirebon,175
2024-07-13,Banten,Cirebon,263
2024-07-14,Banten,Cirebon,231
2024-07-15,Banten,Cirebon,144
2024-07-16,Banten,Cirebon,158
2024-07-17,Banten,Cirebon,232
2024-07-18,Banten,Cirebon,150
2024-07-19,Banten,Cirebon,207
2024-07-20,Banten,Cirebon,247
2024-07-21,Banten,Cirebon,238
2024-07-22,Banten,Cirebon,159
2024-07-23,Banten,Cirebon,199
2024-07-24,Banten,Cirebon,125
2024-07-25,Banten,Cirebon,157
2024-07-26,Banten,Cirebon,186
2024-07-27,Banten,Cirebon,184
2024-07-28,Banten,Cirebon,214
2024-07-29,Banten,Cirebon,157
2024-07-30,Banten,Cirebon,155
2024-07-31,Banten,Cirebon,208
2024-08-01,Banten,Cirebon,166
2024-08-02,Banten,Cirebon,228
2024-08-03,Banten,Cirebon,278
2024-08-04,Banten,Cirebon,165
2024-08-05,Banten,Cirebon,176
2024-08-06,Banten,Cirebon,183
2024-08-07,Banten,Cirebon,195
2024-08-08,Banten,Cirebon,199
2024-08-09,Banten,Cirebon,280
2024-08-10,Banten,Cirebon,210
2024-08-11,Banten,Cirebon,218
2024-08-12,Banten,Cirebon,128
2024-08-13,Banten,Cirebon,194
2024-08-14,Banten,Cirebon,173
2024-08-15,Banten,Cirebon,166
2024-08-16,Banten,Cirebon,213
2024-08-17,Banten,Cirebon,187
2024-08-18,Banten,Cirebon,210
2024-08-19,Banten,Cirebon,193
2024-08-20,Banten,Cirebon,159
2024-08-21,Banten,Cirebon,162
2024-08-22,Banten,Cirebon,205
2024-08-23,Banten,Cirebon,183
2024-08-24,Banten,Cirebon,171
2024-08-25,Banten,Cirebon,163
2024-08-26,Banten,Cirebon,156
2024-08-27,Banten,Cirebon,161
2024-08-28,Banten,Cirebon,201
2024-08-29,Banten,Cirebon,197
2024-08-30,Banten,Cirebon,230
2024-08-31,Banten,Cirebon,229
2024-09-01,Banten,Cirebon,202
2024-09-02,Banten,Cirebon,141
2024-09-03,Banten,Cirebon,183
2024-09-04,Banten,Cirebon,183
2024-09-05,Banten,Cirebon,183
2024-09-06,Banten,Cirebon,220
2024-09-07,Banten,Cirebon,210
2024-09-08,Banten,Cirebon,167
2024-09-09,Banten,Cirebon,137
2024-09-10,Banten,Cirebon,171
2024-09-11,Banten,Cirebon,147
2024-09-12,Banten,Cirebon,167
2024-09-13,Banten,Cirebon,150
2024-09-14,Banten,Cirebon,244
2024-09-15,Banten,Cirebon,230
2024-09-16,Banten,Cirebon,158
2024-09-17,Banten,Cirebon,195
2024-09-18,Banten,Cirebon,180
2024-09-19,Banten,Cirebon,198
2024-09-20,Banten,Cirebon,205
2024-09-21,Banten,Cirebon,173
2024-09-22,Banten,Cirebon,183
2024-09-23,Banten,Cirebon,187
2024-09-24,Banten,Cirebon,163
2024-09-25,Banten,Cirebon,185
2024-09-26,Banten,Cirebon,158
2024-09-27,Banten,Cirebon,207
2024-09-28,Banten,Cirebon,213
2024-09-29,Banten,Cirebon,199
2024-09-30,Banten,Cirebon,156
2024-10-01,Banten,Cirebon,188
2024-10-02,Banten,Cirebon,200
2024-10-03,Banten,Cirebon,144
2024-10-04,Banten,Cirebon,226
2024-10-05,Banten,Cirebon,160
2024-10-06,Banten,Cirebon,212
2024-10-07,Banten,Cirebon,159
2024-10-08,Banten,Cirebon,174
2024-10-09,Banten,Cirebon,152
2024-10-10,Banten,Cirebon,165
2024-10-11,Banten,Cirebon,235
2024-10-12,Banten,Cirebon,181
2024-10-13,Banten,Cirebon,247
2024-10-14,Banten,Cirebon,110
2024-10-15,Banten,Cirebon,161
2024-10-16,Banten,Cirebon,147
2024-10-17,Banten,Cirebon,133
2024-10-18,Banten,Cirebon,237
2024-10-19,Banten,Cirebon,217
2024-10-20,Banten,Cirebon,226
2024-10-21,Banten,Cirebon,129
2024-10-22,Banten,Cirebon,145
2024-10-23,Banten,Cirebon,145
2024-10-24,Banten,Cirebon,175
2024-10-25,Banten,Cirebon,204
2024-10-26,Banten,Cirebon,182
2024-10-27,Banten,Cirebon,187
2024-10-28,Banten,Cirebon,157
2024-10-29,Banten,Cirebon,190
2024-10-30,Banten,Cirebon,186
2024-10-31,Banten,Cirebon,185
2024-11-01,Banten,Cirebon,195
2024-11-02,Banten,Cirebon,199
2024-11-03,Banten,Cirebon,218
2024-11-04,Banten,Cirebon,187
2024-11-05,Banten,Cirebon,132
2024-11-06,Banten,Cirebon,185
2024-11-07,Banten,Cirebon,189
2024-11-08,Banten,Cirebon,238
2024-11-09,Banten,Cirebon,219
2024-11-10,Banten,Cirebon,183
2024-11-11,Banten,Cirebon,164
2024-11-12,Banten,Cirebon,148
2024-11-13,Banten,Cirebon,174
2024-11-14,Banten,Cirebon,166
2024-11-15,Banten,Cirebon,225
2024-11-16,Banten,Cirebon,204
2024-11-17,Banten,Cirebon,187
2024-11-18,Banten,Cirebon,153
2024-11-19,Banten,Cirebon,172
2024-11-20,Banten,Cirebon,173
2024-11-21,Banten,Cirebon,207
2024-11-22,Banten,Cirebon,227
2024-11-23,Banten,Cirebon,250
2024-11-24,Banten,Cirebon,208
2024-11-25,Banten,Cirebon,176
2024-11-26,Banten,Cirebon,187
2024-11-27,Banten,Cirebon,185
2024-11-28,Banten,Cirebon,158
2024-11-29,Banten,Cirebon,266
2024-11-30,Banten,Cirebon,219
2024-12-01,Banten,Cirebon,238
2024-12-02,Banten,Cirebon,174
2024-12-03,Banten,Cirebon,167
2024-12-04,Banten,Cirebon,160
2024-12-05,Banten,Cirebon,181
2024-12-06,Banten,Cirebon,195
2024-12-07,Banten,Cirebon,251
2024-12-08,Banten,Cirebon,221
2024-12-09,Banten,Cirebon,150
2024-12-10,Banten,Cirebon,200
2024-12-11,Banten,Cirebon,196
2024-12-12,Banten,Cirebon,236
2024-12-13,Banten,Cirebon,247
2024-12-14,Banten,Cirebon,214
2024-12-15,Banten,Cirebon,265
2024-12-16,Banten,Cirebon,136
2024-12-17,Banten,Cirebon,211
2024-12-18,Banten,Cirebon,210
2024-12-19,Banten,Cirebon,204
2024-12-20,Banten,Cirebon,210
2024-12-21,Banten,Cirebon,475
2024-12-22,Banten,Cirebon,355
2024-12-23,Banten,Cirebon,416
2024-12-24,Banten,Cirebon,334
2024-12-25,Banten,Cirebon,295
2024-12-26,Banten,Cirebon,341
2024-12-27,Banten,Cirebon,424
2024-12-28,Banten,Cirebon,414
